2.350000	0.225000	2.324687	0.131589778
2.350000	0.300000	2.305000	0.130349047
2.400000	0.000000	2.400000	0.644809485
2.400000	0.025000	2.399687	0.645745425
2.400000	0.050000	2.398750	0.648642031
2.400000	0.075000	2.397187	0.653820116
2.400000	0.100000	2.395000	0.662077207
2.400000	0.125000	2.392187	0.675985977
2.400000	0.300000	2.355000	0.133591670
2.450000	0.000000	2.450000	0.555210297
2.450000	0.025000	2.449687	0.555618717
2.450000	0.050000	2.448750	0.556849773
2.450000	0.075000	2.447187	0.558921316
2.450000	0.100000	2.445000	0.561864720
2.450000	0.125000	2.442187	0.565727661
2.450000	0.150000	2.438750	0.570578831
2.450000	0.175000	2.434687	0.576515813
2.450000	0.200000	2.430000	0.583677899
2.450000	0.225000	2.424687	0.592274445
2.450000	0.250000	2.418750	0.602627038
2.450000	0.275000	2.412187	0.615287372
2.450000	0.300000	2.405000	0.631358352
2.450000	0.325000	2.397187	0.653820116
2.450000	0.475000	2.337187	0.132401313
2.500000	0.000000	2.500000	0.498785083
2.500000	0.025000	2.499687	0.499097025
2.500000	0.050000	2.498750	0.500035181
2.500000	0.075000	2.497187	0.501606653
2.500000	0.100000	2.495000	0.503823627
2.500000	0.125000	2.492187	0.506703949
2.500000	0.150000	2.488750	0.510271995
2.500000	0.175000	2.484687	0.514559962
2.500000	0.200000	2.480000	0.519609737
2.500000	0.225000	2.474687	0.525475614
2.500000	0.250000	2.468750	0.532228341
2.500000	0.275000	2.462187	0.539961322
2.500000	0.300000	2.455000	0.548800538
2.500000	0.325000	2.447187	0.558921316
2.500000	0.350000	2.438750	0.570578831
2.500000	0.375000	2.429687	0.584168680
2.500000	0.400000	2.420000	0.600371586
2.500000	0.425000	2.409687	0.620559227
2.500000	0.450000	2.398750	0.648642031
2.550000	0.000000	2.550000	0.452932843
2.550000	0.025000	2.549687	0.453198942
2.550000	0.050000	2.548750	0.453998511
2.550000	0.075000	2.547187	0.455335403
2.550000	0.100000	2.545000	0.457216195
2.550000	0.125000	2.542187	0.459650415
2.550000	0.150000	2.538750	0.462650894
2.550000	0.175000	2.534687	0.466234243
2.550000	0.200000	2.530000	0.470421517
2.550000	0.225000	2.524687	0.475239090
2.550000	0.250000	2.518750	0.480719846
2.550000	0.275000	2.512187	0.486904808
2.550000	0.300000	2.505000	0.493845396
2.550000	0.325000	2.497187	0.501606653
2.550000	0.350000	2.488750	0.510271995
2.550000	0.375000	2.479687	0.519950472
2.550000	0.400000	2.470000	0.530788406
2.550000	0.425000	2.459687	0.542989205
2.550000	0.450000	2.448750	0.556849773
2.550000	0.475000	2.437187	0.572834812
2.550000	0.500000	2.425000	0.591752907
2.550000	0.525000	2.412187	0.615287372
2.550000	0.550000	2.398750	0.648642031
2.550000	0.700000	2.305000	0.130349047
2.600000	0.000000	2.600000	0.412635984
2.600000	0.025000	2.599687	0.412876157
2.600000	0.050000	2.598750	0.413597398
2.600000	0.075000	2.597187	0.414801906
2.600000	0.100000	2.595000	0.416493439
2.600000	0.125000	2.592187	0.418677459
2.600000	0.150000	2.588750	0.421361336
2.600000	0.175000	2.584687	0.424554627
2.600000	0.200000	2.580000	0.428269427
2.600000	0.225000	2.574687	0.432520825
2.600000	0.250000	2.568750	0.437327465
2.600000	0.275000	2.562187	0.442712277
2.600000	0.300000	2.555000	0.448703401
2.600000	0.325000	2.547187	0.455335403
2.600000	0.350000	2.538750	0.462650894
2.600000	0.375000	2.529687	0.470702745
2.600000	0.400000	2.520000	0.479557202
2.600000	0.425000	2.509687	0.489298399
2.600000	0.450000	2.498750	0.500035181
2.600000	0.475000	2.487187	0.511911852
2.600000	0.500000	2.475000	0.525126129
2.600000	0.525000	2.462187	0.539961322
